epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,2.101440717893739,0.28236774382590396,1.8190729727528698,1.9921089199961572,0.23175259204810966,1.7603563265785143,0.5814576669648518,0.5814576669648518,0.41586280814576637,0.1813860001582563,0.381421833561554
2,2.0455798060181056,0.23253030582288198,1.8130495014170231,1.9952763652494867,0.22575879449949132,1.7695175717242406,0.5812371533972243,0.5812146816910898,0.3558413719185423,0.11075373432863372,0.345995443862929
3,2.011255487368421,0.2228856694303312,1.7883698220932727,1.9788311087433548,0.2146298287242715,1.764201280516188,0.5578233859908835,0.5548968477451112,0.36012861736334406,0.15831145653165596,0.3580674212612698
4,1.9493783373796927,0.21382059547724086,1.7355577406094473,1.8038529982393066,0.20663585543975888,1.5972171436679836,0.5631701055386238,0.5562262815672924,0.4705251875669882,0.17870647003628157,0.3709382877874527
5,1.881965451301869,0.2074250098625308,1.6745404376009185,1.7911138980462749,0.19687478220747087,1.594239114565098,0.5526186050365416,0.5407200579838064,0.4683815648445874,0.18275893850696276,0.3676887717717522
6,1.7857088541805681,0.20049036207178653,1.5852184924282062,1.682108905218294,0.20115009074010523,1.4809588102058837,0.5531078379222681,0.5384867043465595,0.5080385852090032,0.18767394666416615,0.37039089229321714
7,1.7323471940215378,0.19524042163125402,1.5371067718166502,1.7199221944630083,0.19380008334659304,1.5261221090441477,0.5645235545689782,0.549531363458597,0.5176848874598071,0.17609330064400924,0.37030842760649374
8,1.6822817103272465,0.19260396055342172,1.4896777493053353,1.5927002965317918,0.18668330611116057,1.4060169915166572,0.5729616356055516,0.5605304543859465,0.5573419078242229,0.20479229015543385,0.3888769628804927
9,1.6127527370202452,0.18673582839280123,1.4260169090906099,1.584791782568633,0.18633746470365622,1.398454318507819,0.5702729623640582,0.555356764880774,0.5519828510182208,0.19222148865927752,0.3812472255116679
10,1.5928622179263061,0.1812406846200006,1.4116215348754793,1.5307742310777739,0.17950644321831508,1.3512677848498793,0.584424167146333,0.5679266749303267,0.5669882100750268,0.1913946631457815,0.38790941514605726
