epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,3.322973601772939,0.29399223397271296,1.5144906844697539,3.222054252542739,0.24659937371810278,1.4877274368609135,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,3.2617905207215228,0.2434623593989548,1.5091640830849187,3.210674379671757,0.24147534289767633,1.4845995201558546,0.5814576669648518,0.5814576669648518,0.27438370846730975,0.09442137831453028,0.337939522639691
3,3.242058456093126,0.23906635838018736,1.5014960503058588,3.2218807162707,0.2452526567034655,1.4883140294881496,0.5814576669648518,0.5814576669648518,0.2733118971061093,0.0943499239820311,0.33790379547344146
4,3.2224204667170757,0.24223070378205996,1.4900948816471842,3.1488782549466605,0.2590778674431233,1.4449001923762461,0.5814576669648518,0.5814576669648518,0.42015005359056806,0.1797017294888337,0.38057969822684273
5,3.1553210832255787,0.23659420798946254,1.4593634386921235,3.049667500222994,0.24130057782286105,1.404183463651651,0.5812159078201939,0.5812029667373946,0.41479099678456594,0.18111039046109906,0.38116314914064653
6,3.066968116474049,0.2341553305048481,1.4164063921993484,3.0271225274567435,0.23528897779866942,1.3959167728086759,0.5778960634800685,0.5778037727350772,0.40836012861736337,0.17020855648572303,0.37405230998289574
7,3.023272519283697,0.23339768827078639,1.3949374166630386,2.982748457089881,0.235683513423957,1.3735324728271714,0.5410454296923507,0.535793166025572,0.4287245444801715,0.182008671460992,0.36152705057667134
8,2.8778310995861736,0.23495376044328659,1.3214386705416958,2.729374459702102,0.2317981360617941,1.2487881655095092,0.5654558768369857,0.5645446802106692,0.49732047159699894,0.1522787055395904,0.3588672911882881
9,2.7584434291557485,0.23312956783900562,1.2626569324325092,2.733673998141723,0.23477154000315892,1.2494512286600192,0.5611372195027933,0.560008687224993,0.5133976420150054,0.1612053499779566,0.36117128474037496
10,2.6473426563307916,0.2298102144360883,1.2087662216168125,2.632016487379677,0.2561396730091475,1.1879384074947075,0.5723613208973949,0.5721054824787374,0.5294748124330118,0.15637710402152044,0.36436921245945764
