epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,3.9409638865158447,0.2797797590097537,1.8305920640584954,3.8356483332724944,0.2395972312614721,1.7980255480109049,0.5811897950581489,0.581189754725075,0.3558413719185423,0.11075373432863372,0.3459717646933913
2,3.870864279656037,0.2366901652054963,1.8170870546359341,3.8317071019261597,0.2337926714286799,1.7989572149892072,0.5742442714825177,0.5739744791493214,0.27009646302250806,0.09003206224165705,0.33213816686208736
3,3.8623917092592133,0.23062574788901413,1.8158829801633725,3.844905931977725,0.2526371096044236,1.7961344146524083,0.538768939505345,0.53086306285958,0.3558413719185423,0.11075373432863372,0.3247613369169894
4,3.8539492876966666,0.22535691563893148,1.8142961856082918,3.79450802941031,0.2242907596131166,1.7851086334911317,0.5487465762036615,0.5444791673760089,0.3558413719185423,0.11075373432863372,0.3297501552661476
5,3.843781860695008,0.22577124462995668,1.8090053091904401,3.79122984652095,0.24334973950509983,1.773940056722136,0.5365992591016513,0.5257307086135017,0.3558413719185423,0.11075373432863372,0.32367649671514254
6,3.7874066395263837,0.22344404737963852,1.7819812939225796,3.786900633273273,0.2896894262015564,1.7486056014017022,0.567317811006207,0.5667817005989773,0.4190782422293676,0.1784155587802447,0.3728666848932259
7,3.7208529908812955,0.2265042025581263,1.747174392772087,3.6926344389061962,0.2223717306460087,1.7351313518941212,0.5416499447222956,0.5360242619286388,0.41586280814576637,0.16859063233746352,0.35512028852987954
8,3.691667348157086,0.22645778052985308,1.7326047798700528,3.6243491275006425,0.22366305768873146,1.7003430347861712,0.5532380736254835,0.5498760545201873,0.40943193997856375,0.16485461162578105,0.3590463426256323
9,3.594109779257739,0.22001326310129923,1.6870482579943706,3.6155361556802403,0.24094322796148374,1.6872964625956544,0.550109715823251,0.5474546642648545,0.4008574490889603,0.15405995067827716,0.35208483325076406
10,3.434989265903229,0.2161761733046831,1.609406542803569,3.449096030616556,0.21320303415306638,1.6179464969859885,0.5715205227897756,0.5707775350667543,0.4662379421221865,0.18328463537641476,0.37740257908309516
