epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,3.320138055624899,0.29014890100880153,1.5149945778776894,3.194568146207836,0.23722410733868454,1.4786720194106189,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,3.214820639496831,0.23697245064570505,1.4889240974654212,3.115113102482574,0.22973369410319408,1.4426897032084571,0.5814576669648518,0.5814576669648518,0.37191854233654875,0.15826042023419098,0.3698590435995214
3,3.13978615502197,0.22698703634766607,1.4563995608264695,3.0564597887241574,0.22312118855703297,1.4166692984704674,0.5814576669648518,0.5814576669648518,0.3815648445873526,0.13207253750274356,0.35676510223379765
4,3.0836685328195674,0.22356619872219352,1.4300511687429687,3.0326197819438905,0.22172890032969997,1.405445444366684,0.5806168436809584,0.58050578273014,0.40836012861736337,0.14680736941107092,0.3637121065460147
5,3.106756285711372,0.22584184111974714,1.4404572205443005,3.0361424276938647,0.2221318076725047,1.4070053122306816,0.5814576669648518,0.5814576669648518,0.3965702036441586,0.11875146338669511,0.35010456517577343
6,3.024607234360619,0.21890735614774653,1.4028499385381266,3.019527710774576,0.2209354636937156,1.3992961250317442,0.5559286905898014,0.5502170950809161,0.4008574490889603,0.16607952527745387,0.36100410793362764
7,2.9744135233792885,0.21527850038028265,1.3795675124471296,2.9194967667517298,0.22763979739219045,1.3459284831984377,0.5626532520437535,0.5606739575493329,0.43837084673097537,0.13913627255004019,0.35089476229689687
8,2.8515617907920365,0.20989706586858722,1.3208323615327313,2.6248699749908773,0.20763790363491796,1.208616038099618,0.5462966317889199,0.5358767393430245,0.5401929260450161,0.1721378161897889,0.3592172239893544
9,2.621952484828653,0.19965989342829124,1.2111462959011523,2.5536349521189257,0.19567156050430107,1.1789816940584623,0.5728395277693408,0.5653830702744611,0.5509110396570204,0.18037544031569927,0.37660748404252004
10,2.495324033207023,0.18870567241647002,1.1533091810184872,2.4587628913590125,0.18999288965012612,1.1343850011738679,0.5489083393534738,0.5328189023143336,0.5616291532690246,0.17769591803213983,0.3633021286928068
