epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.8020890247996426,0.28432704107692813,1.517761985631277,1.7527223748792788,0.2708078332980027,1.4819145433900185,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7530760868995179,0.2518837224105163,1.5011923636824542,1.726456418298065,0.24349258495903986,1.482963831861686,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
3,1.7285980604171072,0.2395242838925679,1.4890737755037111,1.7010397770524919,0.23985251471288463,1.4611872632659388,0.5770640988814554,0.5769844614938066,0.4030010718113612,0.15994980518324284,0.3685069520323491
4,1.7123575495924002,0.2372339904473355,1.4751235595470074,1.680520571057564,0.2372480957326654,1.4432724704057585,0.5814576669648518,0.5814576669648518,0.4212218649517685,0.1727094475782914,0.3770835572715716
5,1.7055771993968947,0.23585441046956396,1.4697227894557123,1.6853352974209883,0.22819414256501938,1.4571411550875517,0.5733948029609648,0.5732751816862268,0.40192926045016075,0.15061995806507772,0.3620073805130213
6,1.6888922946544238,0.23406932996762314,1.4548229648624842,1.6835900387963298,0.233346710778126,1.450243331100652,0.5814576669648518,0.5814576669648518,0.39978563772775993,0.14982375626348618,0.365640711614169
7,1.6765227200687678,0.23272990514153283,1.443792812779104,1.6693751344343473,0.23080461616013978,1.4385705165413287,0.5814576669648518,0.5814576669648518,0.3933547695605573,0.16893258683560966,0.3751951269002307
8,1.6708443595409905,0.2315385757655001,1.4393057829143747,1.6573118577049477,0.2312540820094039,1.426057770832303,0.5814576669648518,0.5814576669648518,0.42015005359056806,0.1799416093783239,0.38069963817158786
9,1.655049549208747,0.22871302802111687,1.426336520311874,1.7231455911010791,0.24814575702942196,1.4749998305260432,0.5814576669648518,0.5814576669648518,0.35476956055734193,0.14952261774457562,0.3654901423547137
10,1.6560566721323686,0.22739564863783243,1.4286610230925936,1.6455318884323136,0.22565923324543563,1.4198726557458712,0.5814576669648518,0.5814576669648518,0.4190782422293676,0.17580238442370624,0.378630025694279
