epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.7981089195552662,0.2863866888777236,1.511722230877183,1.7264813088910755,0.2535469074756514,1.4729344016869352,0.5814576669648518,0.5814576669648518,0.37942122186495175,0.13325153324824124,0.3573546001065465
2,1.7432759618622868,0.2494652458134188,1.4938107162085803,1.7354624441326751,0.25039807084193183,1.485064374672255,0.5814576669648518,0.5814576669648518,0.2947481243301179,0.1091409012828645,0.34529928412385813
3,1.7338558786807208,0.24401680697933525,1.4898390722683643,1.7013674540023966,0.24203764938720426,1.4593298077455543,0.5814576669648518,0.5814576669648518,0.4040728831725616,0.15846458387560647,0.36996112542022913
4,1.7312669513820964,0.23974038170475584,1.491526568476836,1.7446304475379526,0.238473561755107,1.5061568882943221,0.5814576669648518,0.5814576669648518,0.3612004287245445,0.11677118088512388,0.3491144239249878
5,1.7245680501777048,0.23344968655154977,1.4911183660138543,1.7030900332194305,0.2415400081317141,1.461550031060958,0.5814576669648518,0.5814576669648518,0.3708467309753483,0.15486125644459922,0.3681594617047255
6,1.7055630439858471,0.23012197850303337,1.4754410667818076,1.7073290469434357,0.2350858333904899,1.4722432114048147,0.5814576669648518,0.5814576669648518,0.3933547695605573,0.1458070208033085,0.36363234388408017
7,1.7233162726108924,0.2351172426545799,1.4881990314935436,1.7347789392082893,0.24042784103211354,1.494351098775097,0.5814576669648518,0.5814576669648518,0.28510182207931406,0.10832428305276418,0.344890975008808
8,1.7032701738309162,0.23277378330628076,1.4704963904101749,1.665436444302975,0.2275494561477745,1.4378869852963496,0.5814576669648518,0.5814576669648518,0.4062165058949625,0.16884582656827088,0.3751517467665613
9,1.6848391547889614,0.2277086194566038,1.4571305338763134,1.6815781503883844,0.23297734846064516,1.4486008076294699,0.5814576669648518,0.5814576669648518,0.3729903536977492,0.16486481143389517,0.3731612391993735
10,1.6813260940791623,0.22836077073006683,1.4529653214352094,1.6605064856150016,0.22613775096873634,1.434368738151951,0.5814576669648518,0.5814576669648518,0.40192926045016075,0.17403644549979833,0.3777470562323251
