epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.8006977074569614,0.28640812752544137,1.5142895789945412,1.7246147295797498,0.24575990298713007,1.4788548264089505,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7438806275377619,0.24009405698317127,1.5037865714543033,1.7295117957032378,0.24379020661818382,1.4857215904346233,0.5814576669648518,0.5814576669648518,0.27009646302250806,0.09003206224165705,0.3357448646032544
3,1.739947837265358,0.23254321312858572,1.507404625479687,1.7156738486192873,0.22912146475281875,1.4865523782445942,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
4,1.7330382570874567,0.22877994326927187,1.5042583138740842,1.710398869371363,0.22764183729407872,1.4827570342813146,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
5,1.7282132084091122,0.22529117284970182,1.502922035106892,1.7019235532000134,0.22083679403778314,1.4810867563832355,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
6,1.7246758079222162,0.22190184999695203,1.5027739561724212,1.7076540140221483,0.22814498043999412,1.4795090326797795,0.5797733824592437,0.5788181506798228,0.3558413719185423,0.11075373432863372,0.34526355839393874
7,1.7212539082043679,0.22115552004276323,1.500098389487217,1.7043027992800501,0.21875114977711138,1.485551644495957,0.5612942479434992,0.5548807380739198,0.3558413719185423,0.11075373432863372,0.3360239911360665
8,1.7158317546752488,0.21904315224244109,1.4967885992279135,1.6849623059919794,0.2226099014793306,1.46235240323495,0.5491630266883615,0.539435068015469,0.3558413719185423,0.11075373432863372,0.3299583805084976
9,1.6635738521782404,0.226993156633619,1.4365806946289372,1.5530706298440726,0.22364509482603492,1.3294255279906948,0.5811359246388259,0.5810319017292485,0.4180064308681672,0.1249373345235518,0.35303662958118887
10,1.5836427677695604,0.2228770882860172,1.360765681133904,1.537406421423214,0.22090593778946518,1.3165004802797895,0.5573000959703877,0.552392709055207,0.44587352625937837,0.14278041852905735,0.3500402572497225
