epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,3.3185453957513045,0.28578683258795917,1.5163792832573213,3.236251708906691,0.24378888631620846,1.4962314187138794,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,3.252671045420552,0.2418920412957775,1.5053895009164513,3.2034281168975505,0.2490657550010267,1.4771811784527564,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
3,3.2327933910277196,0.23645077708332654,1.4981713053497854,3.1788060504140576,0.24814965269285766,1.46532820122035,0.5814576669648518,0.5814576669648518,0.3654876741693462,0.15374350900825914,0.3676005879865555
4,3.161993523758196,0.23687402687623443,1.4625597510349755,3.0306843477046757,0.23454435417250932,1.3980699959036367,0.5814576669648518,0.5814576669648518,0.41479099678456594,0.17607799010038208,0.3787678285326169
5,3.0532367974785917,0.23307218607055924,1.4100823085109606,2.991252395501091,0.23311089857662096,1.3790707461703628,0.5811897143800914,0.5811897143800914,0.42229367631296894,0.14342861289205275,0.3623091636360721
6,2.9608226224497924,0.2353516909100512,1.3627354656640611,3.093097904615208,0.24967907867040026,1.4217094184245838,0.5763033188514468,0.5762020269694925,0.46730975348338694,0.13472653399361037,0.3555149264225286
7,2.685320642003846,0.2242442155632857,1.2305382122819701,2.5669463130566594,0.21943419088888014,1.1737560598541048,0.5487555142593299,0.5428506790861697,0.5530546623794212,0.17943122817932838,0.36409337121932916
8,2.531571489097647,0.21772781710788242,1.1569218357872562,2.6636648887862218,0.22567238529499256,1.2189962528845633,0.5585271526557815,0.5513388240924113,0.5273311897106109,0.16078172943691163,0.35965444104634653
9,2.484574012689907,0.20800440144505872,1.1382848054181256,2.630975806061478,0.2053295933828157,1.2128231074393498,0.5651334985213488,0.5538780933658521,0.5305466237942122,0.2044860592080482,0.38480977886469847
10,2.423288966724386,0.20135856239393315,1.1109652023691925,2.417050942219594,0.21279853371961197,1.102126203804793,0.5689833043011693,0.5594849004892641,0.5809217577706324,0.21219799191058278,0.390590648105876
