epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,2.1275609264462365,0.3038867524784776,1.8236741707043036,2.0701084142073687,0.24953560975938238,1.8205728076023049,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,2.0518854442090806,0.24334212491057863,1.8085433170172776,2.0351154001834946,0.2397159684333643,1.7953994343135136,0.5814576669648518,0.5814576669648518,0.36441586280814575,0.11868512701650727,0.3500713969906795
3,2.034391292421764,0.2409853104577826,1.7934059806703115,1.9900294566588899,0.23754711987376853,1.7524823360504445,0.5814576669648518,0.5814576669648518,0.4008574490889603,0.17109151855337776,0.3762745927591148
4,2.0006519602468584,0.23243136832270295,1.768220590667752,1.9651902434910224,0.23298752753888552,1.7322027177289367,0.5814576669648518,0.5814576669648518,0.40836012861736337,0.17568498987649905,0.3785713284206754
5,1.9570254230124475,0.23054460380472597,1.7264808172326123,2.0903179642982934,0.2500613955950558,1.8402565693420867,0.5814576669648518,0.5814576669648518,0.2733118971061093,0.09418149733238797,0.3378195821486199
6,2.0351008406363458,0.22740881174813427,1.807692024953964,1.9193614574362867,0.23448880065116723,1.6848726622672454,0.5814576669648518,0.5814576669648518,0.4008574490889603,0.16669199678823401,0.3740748318765429
7,1.9371366488929305,0.22875034865011867,1.7083862999074158,1.8807595619434712,0.22447713347109952,1.6562824302930923,0.5814576669648518,0.5814576669648518,0.42979635584137194,0.1749296261511285,0.37819364655799015
8,1.8761734380684567,0.23179883334723145,1.6443746068214424,1.7366546149678042,0.23316046884652758,1.5034941447637216,0.5814576669648518,0.5814576669648518,0.5380493033226152,0.18839870327222746,0.38492818511853966
9,1.7644581283659286,0.22999465803071062,1.5344634681311877,1.6833751505721932,0.22632685042558376,1.4570483007615018,0.5814576669648518,0.5814576669648518,0.5423365487674169,0.19700381354769955,0.3892307402562757
10,1.6769733854854647,0.22523851846532764,1.4517348669562522,1.6405438545688045,0.22363738915289075,1.4169064640423876,0.5811922448351216,0.5811909813451178,0.5444801714898178,0.17660879039389937,0.3789005176145105
