epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,3.934402368374491,0.284489544055938,1.8249564132506442,3.814903513283847,0.25154984871370745,1.7816768285418119,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,3.8589506875024857,0.24169032944072866,1.8086301822158088,3.8173889030342063,0.2468267395046299,1.785281079630632,0.5814576669648518,0.5814576669648518,0.3590568060021436,0.11336180512475373,0.34740973604480274
3,3.8351263600445167,0.23884739105767036,1.7981394844508334,3.764541330572621,0.24276284122039013,1.7608892406553573,0.5814576669648518,0.5814576669648518,0.41586280814576637,0.1786146063592547,0.38003613666205327
4,3.774430104773911,0.2363578921350976,1.7690361048247654,3.8092426727311275,0.2334828866048769,1.7878798929952475,0.5814576669648518,0.5814576669648518,0.41479099678456594,0.1833203595124175,0.38238901323863467
5,3.726041731812265,0.22941054661184943,1.7483155927985172,3.671932356661667,0.22409204848406145,1.7239201564625273,0.5814576669648518,0.5814576669648518,0.4212218649517685,0.1838664741708939,0.3826620705678728
6,3.707012769195513,0.2273732452211145,1.7398197618541056,3.623784527773515,0.2221962549550996,1.7007941413922325,0.5814576669648518,0.5814576669648518,0.4265809217577706,0.18007431151623368,0.3807659892405427
7,3.716770565479983,0.23339814081835977,1.741686213225201,3.6976172665946607,0.23715483859612627,1.7302312180160326,0.5814576669648518,0.5814576669648518,0.4190782422293676,0.17233176231150374,0.37689471463817775
8,3.6520817762785787,0.2293178305674042,1.7113819753923516,3.6240496385008063,0.23255011091150526,1.6957497637627081,0.5814576669648518,0.5814576669648518,0.4533762057877814,0.19982113457711284,0.3906394007709823
9,3.5697271685039795,0.22815941518525984,1.6707838766487124,3.4860905328364233,0.24639759580469975,1.6198464686975347,0.5814576669648518,0.5814576669648518,0.4362272240085745,0.179502684239225,0.3804801756020384
10,3.458165193805102,0.22764207838783948,1.6152615576993146,3.47548837217104,0.23987268215686178,1.617807844699643,0.5377855540454825,0.5330012135971991,0.4855305466237942,0.19278802390437458,0.3652867889749285
