epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.7984017574944722,0.2782971146847572,1.5201046428922331,1.7285790398700955,0.25166527353554546,1.4769137636513827,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7470220670226473,0.24676042602727907,1.5002616408383178,1.7287342369492542,0.24439305051889706,1.4843411802095616,0.5430251509580883,0.5374448318722195,0.3558413719185423,0.11075373432863372,0.32688944264336106
3,1.7423435843983222,0.2402683006743952,1.5020752837718405,1.7335587877935918,0.24037963411464314,1.493179151610674,0.54380872768394,0.5390426404463309,0.2979635584137192,0.13525222174969181,0.33953047471681586
4,1.7348757647071067,0.2349630098133779,1.4999127549842324,1.7081212598794526,0.23173608253974495,1.4763851771400673,0.5657689571220929,0.5651977612727683,0.3558413719185423,0.11075373432863372,0.33826134572536326
5,1.7292134181735088,0.2303969636799055,1.498816453333027,1.7170221739132177,0.23293009031432235,1.484092080708102,0.5647759087592332,0.5640381683372988,0.27009646302250806,0.09003206224165705,0.32740398550044514
6,1.7283131968084937,0.22782624451155406,1.5004869505693845,1.7002569940440269,0.2232513455524322,1.4770056479485727,0.546429412860768,0.5412381825975349,0.3558413719185423,0.11075373432863372,0.3285915735947008
7,1.719448400761835,0.22538881045648054,1.494059588875929,1.698095488394955,0.23336990328559537,1.4647255843347546,0.5705470217311652,0.5698653385797691,0.35691318327974275,0.11196845212070373,0.3412577369259345
8,1.7093680258434387,0.22471167928685287,1.484656344613419,1.6853591233076646,0.22711417962979658,1.4582449439254221,0.5373621328031137,0.5281698977030852,0.3837084673097535,0.1608123547851925,0.3490872437941531
9,1.7013270267208545,0.22504926839442116,1.4762777610096007,1.6681918982907507,0.22309761175772003,1.4450942898869898,0.5520173149457583,0.5463136994599654,0.43193997856377275,0.18848546863840165,0.37025139179208
10,1.685837743537006,0.2253804685639117,1.4604572751940297,1.6655279773607898,0.22466008452197492,1.440867896504213,0.5584278461487914,0.5546428306270588,0.4115755627009646,0.15985793825752695,0.35914289220315915
