epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,2.0997953401288205,0.27342822099528424,1.826367119287925,2.0470959534599085,0.2474855252672366,1.7996104305324574,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,2.0673097873338846,0.241670973809245,1.8256388119008977,2.0362767935565813,0.24308934347007308,1.7931874447441305,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
3,2.045815762556975,0.23275154878536095,1.8130642159064356,2.029928128180141,0.24525710715565907,1.784671023983153,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
4,2.0424594158528318,0.2281916753367979,1.814267737220636,2.0359634752569984,0.2325092971500604,1.8034541778114703,0.5814576669648518,0.5814576669648518,0.4008574490889603,0.16700333252573277,0.37423049974529227
5,2.0281629271914423,0.22408445430210805,1.8040784733684714,1.9979377418980082,0.2228570225841235,1.7750807227556855,0.5814576669648518,0.5814576669648518,0.3504823151125402,0.12384001717058223,0.352648842067717
6,1.990651748699135,0.22557608052161857,1.7650756658763278,1.9721045496634988,0.22463276746332453,1.7474717838332328,0.5814576669648518,0.5814576669648518,0.3954983922829582,0.16173104670202634,0.37159435683343905
7,1.9846300608603262,0.2240969296737776,1.7605331356332063,1.9072383295940305,0.22198420489109086,1.6852541202389797,0.5814576669648518,0.5814576669648518,0.4030010718113612,0.1680802459056454,0.3747689564352486
8,1.9208214596451585,0.22068371875301435,1.7001377402479712,1.9164348548120496,0.21913137541642655,1.6973034827016684,0.5814576669648518,0.5814576669648518,0.4062165058949625,0.15373329893637588,0.36759548295061384
9,1.899305443245839,0.22631838088159734,1.6729870614472266,1.860539924293469,0.22498647687359766,1.63555344060814,0.5814576669648518,0.5814576669648518,0.4437299035369775,0.13577282614821604,0.35861524655653393
10,1.8077329953000476,0.23056562461568528,1.5771673697580308,1.7332089552925332,0.23228131645106553,1.5009276352639112,0.5814576669648518,0.5814576669648518,0.5101822079314041,0.16756986082371952,0.37451376389428565
