epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.7958366416019387,0.2756042723684023,1.5202323697898676,1.7269006294197335,0.24846984279149342,1.4784307906609768,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7507565345624465,0.24893993168281375,1.5018166034040217,1.7150476903905183,0.24034804986971495,1.47469963598098,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
3,1.7329626480738323,0.24414028981304586,1.4888223560847058,1.7295957247927258,0.24682525813276107,1.482770465194604,0.5814576669648518,0.5814576669648518,0.35691318327974275,0.11139682032005965,0.3464272436424557
4,1.7276289803336968,0.24348526658831685,1.48414371553682,1.7166564086370273,0.2439012495203928,1.4727551570403743,0.5814576669648518,0.5814576669648518,0.3333333333333333,0.14056024400050676,0.3610089554826793
5,1.73534889032092,0.2419846018363042,1.493364288833321,1.6967099827074417,0.23516094163938606,1.4615490377779814,0.5814576669648518,0.5814576669648518,0.3933547695605573,0.1444749150110047,0.36296629098792826
6,1.7108827264192232,0.23457382746618446,1.4763088985271393,1.696052177287119,0.24092924416001332,1.4551229352991937,0.5814576669648518,0.5814576669648518,0.3762057877813505,0.16022540857049702,0.3708415377676744
7,1.6975701486438288,0.23345137141956393,1.4641187755752352,1.6717906764849206,0.23157180123837687,1.4402188828009372,0.5557728906642068,0.5537703982090042,0.37942122186495175,0.15670374988752117,0.356238320275864
8,1.6860781045588649,0.22994410020085307,1.4561340022657803,1.6742115966248998,0.23693550558559126,1.4372760927562163,0.5814576669648518,0.5814576669648518,0.3965702036441586,0.15335562324620935,0.36740664510553056
9,1.6707484824353347,0.2287829407923677,1.4419655398242428,1.6525431052409312,0.2368715824150068,1.4156715238720403,0.5814576669648518,0.5814576669648518,0.40836012861736337,0.1629457708232196,0.3722017188940357
10,1.6440089344765383,0.22637973857691518,1.4176291944129673,1.6099380632944302,0.22449297666358028,1.3854450867745909,0.569865442042926,0.5693867441273727,0.40728831725616294,0.16041936278200597,0.365142402412466
