epoch,train_total_loss,train_seg_loss,train_cls_loss,val_total_loss,val_seg_loss,val_cls_loss,val_dice,val_iou,val_cls_acc,val_cls_f1,val_joint_score
1,1.7819994641611006,0.26824431963033357,1.513755145989473,1.7346434848740426,0.24346664448499297,1.4911768396823224,0.5814576669648518,0.5814576669648518,0.3558413719185423,0.11075373432863372,0.34610570064674273
2,1.7234129524946469,0.22317921407800267,1.5002337400297387,1.6970475692329938,0.21729095749724717,1.4797566095476877,0.5504384836435836,0.5376919931840094,0.3558413719185423,0.11075373432863372,0.3305961089861087
3,1.7140101091739917,0.21170496899486865,1.5023051408326127,1.6916717074947214,0.20995320967874725,1.4817184971332038,0.5513516142758303,0.5406737950433035,0.2722400857449089,0.09640677751792964,0.32387919589687997
4,1.7026243094420084,0.19860890203712242,1.5040154069949576,1.6795096629941066,0.20225506394279028,1.4772545969371245,0.5640223437846723,0.5545918417143357,0.3558413719185423,0.11075373432863372,0.33738803905665304
5,1.6865060035992452,0.18124742766029708,1.5052585762370778,1.671746781656852,0.1923437148077056,1.479403072359222,0.5638830595433036,0.545141693896507,0.3558413719185423,0.11075373432863372,0.33731839693596866
6,1.6712034229041424,0.1753676667318371,1.4958357543083292,1.7214122973582113,0.2183023463247897,1.503109946511566,0.5624751604925431,0.5545587502934827,0.35691318327974275,0.11086091530934122,0.33666803790094213
7,1.5570593841078453,0.1744331474042963,1.3826262369118405,1.4617094386045573,0.16290063605047883,1.298808804358828,0.5785412207946706,0.5597474331071662,0.43193997856377275,0.10276618836101142,0.34065370457784105
8,1.489040806788383,0.16874487460905332,1.3202959314845808,1.4769305275695244,0.175613122925338,1.3013174066845117,0.5682140840049825,0.549655996073948,0.42229367631296894,0.14277021686738464,0.3554921504361836
9,1.4233968209351502,0.16286767643476094,1.2605291438681945,1.4651770657537324,0.1664773851856669,1.2986996787154024,0.5853994681460077,0.5654958729055095,0.4480171489817792,0.12245175328252732,0.35392561071426754
10,1.3443735094315752,0.15526629351452126,1.1891072145441934,1.4368896600006733,0.15919569888155177,1.2776939599332575,0.5691932074826466,0.5488190617716675,0.44265809217577706,0.1629100420825147,0.36605162478258063
